2007/04/26;"+A5503";"";F;T;"UA5503";"";"DGCAT";"99M00";F
2007/04/20;"+A5503";"";F;T;"UA5503";"";"DGPROP";"23F02";T
2007/04/26;"+A5504";"";F;T;"UA5504";"";"DGCAT";"99M00";F
2007/04/20;"+A5504";"";F;T;"UA5504";"";"DGPROP";"23F02";F
2010/11/12;"+A5600";"";F;T;"UA5600";"";"DGCAT";"99M00";F
2010/11/12;"+A5601";"";F;T;"UA5601";"";"DGCAT";"99M00";F
2010/11/12;"+A5602";"";F;T;"UA5602";"";"DGCAT";"99M00";F
2010/11/12;"+A5603";"";F;T;"UA5603";"";"DGCAT";"99M00";F
2009/10/07;"+A5603";"";F;T;"UA5603";"";"DGPROP";"23F02";F
2010/11/12;"+A5604";"";F;T;"UA5604";"";"DGCAT";"99M00";F
2009/10/07;"+A5604";"";F;T;"UA5604";"";"DGPROP";"23F02";F
2012/05/02;"+B1140";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+B1141";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+B1142";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+B1142";"";F;T;"";"";"DGPROP";"23F91";F
2012/05/02;"+B1143";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+B1143";"";F;T;"";"";"DGPROP";"23F91";F
2012/05/02;"+B1144";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+B1144";"";F;T;"";"";"DGPROP";"23F91";F
2012/05/02;"+B1440";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+B1441";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+B1442";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+B1442";"";F;T;"";"";"DGPROP";"23F91";F
2012/05/02;"+B1443";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+B1443";"";F;T;"";"";"DGPROP";"23F91";F
2012/05/02;"+B1444";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+B1444";"";F;T;"";"";"DGPROP";"23F91";F
2012/05/02;"+B1640";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+B1641";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+B1642";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+B1642";"";F;T;"";"";"DGPROP";"23F91";F
2012/05/02;"+B1643";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+B1643";"";F;T;"";"";"DGPROP";"23F91";F
2012/05/02;"+B1644";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+B1644";"";F;T;"";"";"DGPROP";"23F91";F
2010/11/12;"+B6200";"";F;T;"UB6200";"";"DGCAT";"99M00";F
2010/11/12;"+B6201";"";F;T;"UB6201";"";"DGCAT";"99M00";F
2010/11/12;"+B6202";"";F;T;"UB6202";"";"DGCAT";"99M00";F
2010/11/12;"+B6202";"";F;T;"UB6202";"";"DGPROP";"23F31";F
2010/11/12;"+B6203";"";F;T;"UB6203";"";"DGCAT";"99M00";F
2010/11/12;"+B6203";"";F;T;"";"";"DGPROP";"23F31";F
2011/01/24;"+B6203";"";T;T;"UB6203";"";"DGPROP";"23F32";F
2010/11/12;"+B6204";"";F;T;"UB6204";"";"DGCAT";"99M00";F
2010/11/12;"+B6204";"";F;T;"";"";"DGPROP";"23F31";F
2010/11/12;"+B6204";"";F;T;"";"";"DGPROP";"23F32";F
2012/05/02;"+P7100";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+P7101";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+P7102";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+P7102";"";F;T;"";"";"DGPROP";"23F91";F
2012/05/02;"+P7103";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+P7103";"";F;T;"";"";"DGPROP";"23F91";F
2012/05/02;"+P7104";"";F;T;"";"";"DGCAT";"99M00";F
2012/05/02;"+P7104";"";F;T;"";"";"DGPROP";"23F91";F
2007/04/26;"+P7990";"";F;T;"UP7990";"";"DGCAT";"99M00";F
2010/11/12;"+P7991";"";F;T;"UP7991";"";"DGCAT";"99M00";F
2007/04/26;"+P7992";"";F;T;"UP7992";"";"DGCAT";"99M00";F
2007/04/22;"+P7992";"";F;T;"UP7992";"";"DGPROP";"23F91";F
2007/04/26;"+P7993";"";F;T;"UP7993";"";"DGCAT";"99M00";F
2007/04/22;"+P7993";"";F;T;"UP7993";"";"DGPROP";"23F91";F
2007/04/26;"+P7994";"";F;T;"UP7994";"";"DGCAT";"99M00";F
2007/04/22;"+P7994";"";F;T;"UP7994";"";"DGPROP";"23F91";F
2012/05/30;"00000";"";F;T;"";"";"DGCAT";"99M00";F
2013/05/16;"00000";"";F;T;"";"";"PDGPRO";"40P80";F
2013/06/09;"A0000";"";T;T;"";"";"COMPL";"06C26";F
2003/05/25;"A0000";"";T;T;"A00.0";"";"DGCAT";"06M08";F
2000/06/17;"A0000";"";T;T;"A00.0";"";"DGPROP";"15X98";F
2010/09/10;"A0000";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0000";"";F;T;"";"";"PDGPRO";"18P03";F
2013/05/16;"A0000";"";F;T;"";"";"PDGPRO";"40P80";F
2010/02/02;"A0010";"";F;T;"A00.1";"";"COMPL";"06C26";F
1996/12/31;"A0010";"";T;T;"A00.1";"";"DGCAT";"06M08";F
2000/06/17;"A0010";"";T;T;"A00.1";"";"DGPROP";"15X98";F
2010/09/10;"A0010";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0010";"";F;T;"";"";"PDGPRO";"18P03";F
2010/02/02;"A0090";"";F;T;"A00.9";"";"COMPL";"06C26";F
1996/12/31;"A0090";"";T;T;"A00.9";"";"DGCAT";"06M08";F
1996/12/31;"A0090";"";T;T;"A00.9";"";"DGPROP";"15X90";F
1996/12/31;"A0090";"";T;T;"A00.9";"";"DGPROP";"15X98";F
2010/09/10;"A0090";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0090";"";F;T;"";"";"PDGPRO";"18P03";F
2013/05/16;"A0090";"";F;T;"";"";"PDGPRO";"40P80";F
2010/02/02;"A0100";"";F;T;"A01.0";"";"COMPL";"06C26";F
1996/12/31;"A0100";"";T;T;"A01.0";"";"DGCAT";"18M99";F
2000/06/17;"A0100";"";T;T;"A01.0";"";"DGPROP";"15X98";F
2010/09/10;"A0100";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0100";"";F;T;"";"";"PDGPRO";"18P03";F
2013/05/16;"A0100";"";F;T;"";"";"PDGPRO";"40P80";F
2010/02/02;"A0110";"";F;T;"A01.1";"";"COMPL";"06C26";F
1996/12/31;"A0110";"";T;T;"A01.1";"";"DGCAT";"18M99";F
2000/06/17;"A0110";"";T;T;"A01.1";"";"DGPROP";"15X98";F
2010/09/10;"A0110";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0110";"";F;T;"";"";"PDGPRO";"18P03";F
2013/05/16;"A0110";"";F;T;"";"";"PDGPRO";"40P80";F
2010/02/02;"A0120";"";F;T;"A01.2";"";"COMPL";"06C26";F
1996/12/31;"A0120";"";T;T;"A01.2";"";"DGCAT";"18M99";F
2000/06/17;"A0120";"";T;T;"A01.2";"";"DGPROP";"15X98";F
2010/09/10;"A0120";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0120";"";F;T;"";"";"PDGPRO";"18P03";F
2013/05/16;"A0120";"";F;T;"";"";"PDGPRO";"40P80";F
2010/02/02;"A0130";"";F;T;"A01.3";"";"COMPL";"06C26";F
1996/12/31;"A0130";"";T;T;"A01.3";"";"DGCAT";"18M99";F
2000/06/17;"A0130";"";T;T;"A01.3";"";"DGPROP";"15X98";F
2010/09/10;"A0130";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0130";"";F;T;"";"";"PDGPRO";"18P03";F
2010/02/02;"A0140";"";F;T;"A01.4";"";"COMPL";"06C26";F
1996/12/31;"A0140";"";T;T;"A01.4";"";"DGCAT";"18M99";F
2000/06/17;"A0140";"";T;T;"A01.4";"";"DGPROP";"15X98";F
2010/09/10;"A0140";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0140";"";F;T;"";"";"PDGPRO";"18P03";F
2013/05/16;"A0140";"";F;T;"";"";"PDGPRO";"40P80";F
2004/08/15;"A01AA";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A01AB";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A01AC";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A01AD";"";F;T;"";"";"DGCAT";"00M00";F
2010/02/02;"A0200";"";F;T;"A02.0";"";"COMPL";"06C26";F
1996/12/31;"A0200";"";T;T;"A02.0";"";"DGCAT";"06M08";F
1996/12/31;"A0200";"";T;T;"A02.0";"";"DGPROP";"15X90";F
1996/12/31;"A0200";"";T;T;"A02.0";"";"DGPROP";"15X98";F
2010/09/10;"A0200";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0200";"";F;T;"";"";"PDGPRO";"18P03";F
2013/05/16;"A0200";"";F;T;"";"";"PDGPRO";"40P80";F
2010/02/02;"A0210";"";F;T;"A02.1";"";"COMPL";"18G20";F
1996/12/31;"A0210";"";T;T;"A02.1";"";"DGCAT";"18M01";F
1996/12/31;"A0210";"";T;T;"A02.1";"";"DGPROP";"15X90";F
2000/06/18;"A0210";"";T;T;"A02.1";"";"DGPROP";"15X98";F
2004/05/11;"A0210";"";F;T;"";"";"DGPROP";"18X02";F
2010/09/10;"A0210";"";F;T;"";"";"DGPROP";"18X11";F
1996/12/31;"A0210";"";T;T;"A02.1";"";"PDGPRO";"18P01";F
2010/09/10;"A0210";"";F;T;"";"";"PDGPRO";"18P03";F
2013/05/16;"A0210";"";F;T;"";"";"PDGPRO";"40P80";F
2010/02/02;"A0220";"";F;T;"A02.2";"";"COMPL";"18G20";F
1996/12/31;"A0220";"";T;T;"A02.2";"";"DGCAT";"18M99";F
1996/12/31;"A0220";"";T;T;"A02.2";"";"DGPROP";"15X90";F
1996/12/31;"A0220";"";T;T;"A02.2";"";"DGPROP";"15X98";F
2010/09/10;"A0220";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0220";"";F;T;"";"";"PDGPRO";"18P03";F
2013/05/16;"A0220";"";F;T;"";"";"PDGPRO";"40P80";F
2010/02/02;"A0280";"";F;T;"A02.8";"";"COMPL";"06C26";F
1996/12/31;"A0280";"";T;T;"A02.8";"";"DGCAT";"18M99";F
1996/12/31;"A0280";"";T;T;"A02.8";"";"DGPROP";"15X90";F
1996/12/31;"A0280";"";T;T;"A02.8";"";"DGPROP";"15X98";F
2004/05/11;"A0280";"";T;T;"A02.8";"";"DGPROP";"18X02";F
2010/09/10;"A0280";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0280";"";F;T;"";"";"PDGPRO";"18P03";F
2013/05/16;"A0280";"";F;T;"";"";"PDGPRO";"40P80";F
2010/02/02;"A0290";"";F;T;"A02.9";"";"COMPL";"06C26";F
1996/12/31;"A0290";"";T;T;"A02.9";"";"DGCAT";"18M99";F
1996/12/31;"A0290";"";T;T;"A02.9";"";"DGPROP";"15X90";F
1996/12/31;"A0290";"";T;T;"A02.9";"";"DGPROP";"15X98";F
2004/05/11;"A0290";"";T;T;"A02.9";"";"DGPROP";"18X02";F
2010/09/10;"A0290";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0290";"";F;T;"";"";"PDGPRO";"18P03";F
2013/05/16;"A0290";"";F;T;"";"";"PDGPRO";"40P80";F
2004/08/15;"A02AA";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A02AB";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A02AC";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A02AD";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A02AF";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A02AG";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A02AH";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A02AX";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A02BA";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A02BB";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A02BC";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A02BD";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A02BX";"";F;T;"";"";"DGCAT";"00M00";F
2010/02/02;"A0300";"";F;T;"A03.0";"";"COMPL";"06C26";F
1996/12/31;"A0300";"";T;T;"A03.0";"";"DGCAT";"06M08";F
2000/06/17;"A0300";"";T;T;"A03.0";"";"DGPROP";"15X98";F
2010/09/10;"A0300";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0300";"";F;T;"";"";"PDGPRO";"18P03";F
2013/05/16;"A0300";"";F;T;"";"";"PDGPRO";"40P80";F
1996/12/31;"A0310";"";T;T;"A03.1";"";"DGCAT";"06M08";F
2000/06/17;"A0310";"";T;T;"A03.1";"";"DGPROP";"15X98";F
2010/09/10;"A0310";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0310";"";F;T;"";"";"PDGPRO";"18P03";F
2013/05/16;"A0310";"";F;T;"";"";"PDGPRO";"40P80";F
1996/12/31;"A0320";"";T;T;"A03.2";"";"DGCAT";"06M08";F
2000/06/17;"A0320";"";T;T;"A03.2";"";"DGPROP";"15X98";F
2010/09/10;"A0320";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0320";"";F;T;"";"";"PDGPRO";"18P03";F
1996/12/31;"A0330";"";T;T;"A03.3";"";"DGCAT";"06M08";F
2000/06/17;"A0330";"";T;T;"A03.3";"";"DGPROP";"15X98";F
2010/09/10;"A0330";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0330";"";F;T;"";"";"PDGPRO";"18P03";F
2013/05/16;"A0330";"";F;T;"";"";"PDGPRO";"40P80";F
1996/12/31;"A0380";"";T;T;"A03.8";"";"DGCAT";"06M08";F
2000/06/17;"A0380";"";T;T;"A03.8";"";"DGPROP";"15X98";F
2010/09/10;"A0380";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0380";"";F;T;"";"";"PDGPRO";"18P03";F
2013/05/16;"A0380";"";F;T;"";"";"PDGPRO";"40P80";F
1996/12/31;"A0390";"";T;T;"A03.9";"";"DGCAT";"06M08";F
2000/06/17;"A0390";"";T;T;"A03.9";"";"DGPROP";"15X98";F
2010/09/10;"A0390";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0390";"";F;T;"";"";"PDGPRO";"18P03";F
2013/05/16;"A0390";"";F;T;"";"";"PDGPRO";"40P80";F
2004/08/15;"A03AA";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A03AB";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A03AC";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A03AD";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A03AE";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A03AX";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A03BA";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A03BB";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A03CA";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A03CB";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A03CC";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A03DA";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A03DB";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A03DC";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A03EA";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A03ED";"";F;T;"";"";"DGCAT";"00M00";F
2004/08/15;"A03FA";"";F;T;"";"";"DGCAT";"00M00";F
2010/02/02;"A0400";"";F;T;"A04.0";"";"COMPL";"06C26";F
1996/12/31;"A0400";"";T;T;"A04.0";"";"DGCAT";"06M08";F
2000/06/17;"A0400";"";T;T;"A04.0";"";"DGPROP";"15X98";F
2010/09/10;"A0400";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0400";"";F;T;"";"";"PDGPRO";"18P03";F
2013/05/16;"A0400";"";F;T;"";"";"PDGPRO";"40P80";F
2010/02/02;"A0410";"";F;T;"A04.1";"";"COMPL";"06C26";F
1996/12/31;"A0410";"";T;T;"A04.1";"";"DGCAT";"06M08";F
2000/06/17;"A0410";"";T;T;"A04.1";"";"DGPROP";"15X98";F
2010/09/10;"A0410";"";F;T;"";"";"DGPROP";"18X11";F
2010/09/10;"A0410";"";F;T;"";"";"PDGPRO";"18P03";F
